department,category,brand,price_band,fulfillment_bucket,total_items,recognized_items,returned_items,cancelled_items,processing_items,gmv_all_status,revenue,return_value,cancelled_value,processing_backlog_value,gross_profit,avg_sale_price,avg_fulfillment_days,return_rate_pct,cancel_rate_pct,processing_rate_pct,status_leakage_value,status_leakage_pct,gross_margin_pct,proxy_hypothesis,recommended_action
Women,Sweaters,Curve Appeal,<$25,not delivered / open,39,22,0,8,9,782.5199947357178,439.6399974822998,0.0,162.43999862670898,180.43999862670898,247.18754894924612,20.06461524963379,,0.0,20.5,23.1,342.87999725341797,43.8,56.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Underwear,Groovin',<$25,not delivered / open,42,23,0,10,9,749.5799903869629,406.7699947357178,0.0,190.89999771118164,151.90999794006348,212.72757694151076,17.84714262826102,,0.0,23.8,21.4,342.8099956512451,45.7,52.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Dresses,Allegra K,<$25,5-7 days,101,72,29,0,0,1204.6300029754639,862.5500020980835,342.08000087738037,0.0,0.0,471.4098117957973,11.927029732430336,5.218529977997799,28.7,0.0,0.0,342.08000087738037,28.4,54.7,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Fashion Hoodies & Sweatshirts,Retrofit,<$25,not delivered / open,30,14,0,10,6,643.2299861907959,301.6899929046631,0.0,209.67999649047852,131.8599967956543,134.96744665456487,21.4409995396932,,0.0,33.3,20.0,341.5399932861328,53.1,44.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Shorts,Levi's,$25-50,not delivered / open,25,14,0,8,3,785.5600032806396,444.9800052642822,0.0,246.0999984741211,94.47999954223633,216.74770209434436,31.422400131225587,,0.0,32.0,12.0,340.5799980163574,43.4,48.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Maidenform,$25-50,5-7 days,29,20,9,0,0,1114.8999977111816,774.5999984741211,340.29999923706055,0.0,0.0,364.08999968258297,38.44482750728213,5.294803639846743,31.0,0.0,0.0,340.29999923706055,30.5,47.0,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Leggings,Icon,<$25,not delivered / open,29,14,0,5,10,658.0,318.0,0.0,116.0,224.0,128.8379994817078,22.689655172413794,,0.0,17.2,34.5,340.0,51.7,40.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Jumpsuits & Rompers,Allegra K,<$25,5-7 days,72,45,27,0,0,913.2599935531616,574.8199968338013,338.43999671936035,0.0,0.0,270.48156908805043,12.684166577127245,5.232079475308642,37.5,0.0,0.0,338.43999671936035,37.1,47.1,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Dresses,Allegra K,<$25,3-4 days,100,73,27,0,0,1206.999997138977,869.8799962997437,337.1200008392334,0.0,0.0,473.5428283580756,12.06999997138977,2.9852499999999997,27.0,0.0,0.0,337.1200008392334,27.9,54.4,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Socks,Polo Ralph Lauren,<$25,not delivered / open,35,17,0,7,11,695.5499897003174,358.7499942779541,0.0,119.89999771118164,216.89999771118164,142.95483723528577,19.872856848580497,,0.0,20.0,31.4,336.7999954223633,48.4,39.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Socks,Sock It To Me,<$25,not delivered / open,71,35,0,13,23,664.8100004196167,329.0500011444092,0.0,125.93000030517578,209.82999897003174,131.01331994470425,9.363521132670657,,0.0,18.3,32.4,335.7599992752075,50.5,39.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Blazers & Jackets,Allegra K,<$25,3-4 days,108,82,26,0,0,1497.8300037384033,1162.200002670288,335.63000106811523,0.0,0.0,721.4004584165821,13.868796330911142,3.113194444444445,24.1,0.0,0.0,335.63000106811523,22.4,62.1,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Pants,Wrangler,$25-50,not delivered / open,27,18,0,7,2,1052.7400283813477,718.0500164031982,0.0,269.820011138916,64.8700008392334,382.4204578385755,38.99037142153139,,0.0,25.9,7.4,334.6900119781494,31.8,53.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Underwear,2(x)ist,$25-50,5-7 days,28,17,11,0,0,849.0,516.0,333.0,0.0,0.0,271.09349950402975,30.321428571428573,5.216393849206349,39.3,0.0,0.0,333.0,39.2,52.5,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Socks,Keen,<$25,not delivered / open,31,11,0,8,12,512.7700004577637,180.95999908447266,0.0,131.95000076293945,199.86000061035156,74.57239932703078,16.540967756702052,,0.0,25.8,38.7,331.810001373291,64.7,41.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Socks & Hosiery,Luxury Divas,<$25,not delivered / open,46,25,0,9,12,744.3399906158447,412.7799949645996,0.0,137.4199981689453,194.1399974822998,248.8752374170704,16.18130414382271,,0.0,19.6,26.1,331.5599956512451,44.5,60.3,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Leggings,FineBrandShop,<$25,not delivered / open,66,35,0,18,13,665.2500057220459,334.1000027656555,0.0,163.25000047683716,167.90000247955322,140.66125060933456,10.07954554124312,,0.0,27.3,19.7,331.1500029563904,49.8,42.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Jeans,Lee,$25-50,5-7 days,30,21,9,0,0,1004.1000232696533,675.5300121307373,328.570011138916,0.0,0.0,306.96552597492007,33.47000077565511,5.074351851851852,30.0,0.0,0.0,328.570011138916,32.7,45.4,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Tops & Tees,Woman Within,<$25,not delivered / open,29,12,0,9,8,568.7099933624268,242.87999725341797,0.0,166.90999794006348,158.9199981689453,108.02242908282082,19.610689426290577,,0.0,31.0,27.6,325.8299961090088,57.3,44.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Tops & Tees,WinnieFashion,<$25,not delivered / open,29,14,0,9,6,624.350004196167,300.05000495910645,0.0,194.35000038146975,129.94999885559082,125.5887024016103,21.529310489523,,0.0,31.0,20.7,324.29999923706055,51.9,41.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Active,Duofold,$25-50,not delivered / open,26,16,0,5,5,835.5599975585938,511.4799995422363,0.0,176.07999801635742,148.0,299.7271988185301,32.136922983022835,,0.0,19.2,19.2,324.0799980163574,38.8,58.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Sleep & Lounge,Jockey,$25-50,not delivered / open,25,17,0,5,3,997.0,675.0,0.0,181.0,141.0,264.2949990145862,39.88,,0.0,20.0,12.0,322.0,32.3,39.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Accessories,Geoffrey Beene,<$25,not delivered / open,27,12,0,5,10,579.5299949645996,257.87999725341797,0.0,112.14999961853027,209.49999809265137,149.74835880073474,21.464073887577765,,0.0,18.5,37.0,321.64999771118164,55.5,58.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sleep & Lounge,Perry Ellis,$25-50,not delivered / open,25,14,0,6,5,729.5,409.5,0.0,180.5,139.5,246.14350070012733,29.18,,0.0,24.0,20.0,320.0,43.9,60.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Socks,adidas,<$25,not delivered / open,37,12,0,11,14,462.11999797821045,143.05000019073486,0.0,139.30999851226807,179.75999927520752,56.141949866361394,12.48972967508677,,0.0,29.7,37.8,319.0699977874756,69.0,39.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Accessories,Dickies,<$25,not delivered / open,49,22,0,10,17,588.6699981689453,270.10999965667725,0.0,115.05999898910522,203.49999952316284,157.85154009599336,12.013673432019292,,0.0,20.4,34.7,318.55999851226807,54.1,58.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Popsi Lingerie,<$25,not delivered / open,30,15,0,9,6,627.7499942779541,310.8899974822998,0.0,183.9199981689453,132.93999862670898,138.8547191466039,20.924999809265138,,0.0,30.0,20.0,316.8599967956543,50.5,44.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Pants,Allegra K,<$25,3-4 days,80,59,21,0,0,1274.9599876403809,959.7699909210205,315.18999671936035,0.0,0.0,522.5288643966179,15.936999845504761,2.982144097222222,26.2,0.0,0.0,315.18999671936035,24.7,54.4,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Socks & Hosiery,Foot Traffic,<$25,not delivered / open,50,25,0,13,12,619.7800002098083,307.5899987220764,0.0,153.17000007629395,159.020001411438,183.15505971883755,12.395600004196167,,0.0,26.0,24.0,312.19000148773193,50.4,59.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Plus,TrendsBlue,<$25,not delivered / open,53,21,0,9,23,533.3699903488159,221.6499960422516,0.0,84.84999799728394,226.8699963092804,108.48010799044124,10.063584723562565,,0.0,17.0,43.4,311.71999430656433,58.4,48.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Tops & Tees,Next Level,<$25,not delivered / open,27,12,0,10,5,562.8099956512451,252.39999771118164,0.0,206.93999862670898,103.46999931335449,108.8926193198572,20.84481465374982,,0.0,37.0,18.5,310.4099979400635,55.2,43.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Tops & Tees,Quiksilver,<$25,not delivered / open,26,11,0,1,14,527.939998626709,220.0,0.0,20.0,287.939998626709,101.0800002887845,20.30538456256573,,0.0,3.8,53.8,307.939998626709,58.3,45.9,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Underwear,Diesel,$25-50,5-7 days,31,20,11,0,0,881.9199981689453,574.4599990844727,307.45999908447266,0.0,0.0,309.4065989225149,28.449032198998236,5.1352598566308245,35.5,0.0,0.0,307.45999908447266,34.9,53.9,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Sweaters,The Little Alpaca's House,$25-50,5-7 days,42,33,9,0,0,1422.5800666809082,1117.670051574707,304.9100151062012,0.0,0.0,559.6946457684833,33.87095396859305,5.1812665343915345,21.4,0.0,0.0,304.9100151062012,21.4,50.1,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Intimates,Shadowline,<$25,not delivered / open,25,12,0,6,7,592.4500007629395,288.9000015258789,0.0,138.54999923706055,165.0,129.93490087638645,23.698000030517576,,0.0,24.0,28.0,303.54999923706055,51.2,45.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Swim,Gary Majdell Sport,<$25,5-7 days,57,42,15,0,0,1127.3699645996094,825.8199739456176,301.54999065399164,0.0,0.0,322.97571849413816,19.778420431572094,5.345443469785575,26.3,0.0,0.0,301.5499906539918,26.7,39.1,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Socks & Hosiery,Yelete,<$25,not delivered / open,28,7,0,10,11,373.23999404907227,72.72999858856201,0.0,159.8199977874756,140.68999767303467,43.2496692734006,13.329999787466866,,0.0,35.7,39.3,300.50999546051025,80.5,59.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Jeans,Wrangler,$50-100,5-7 days,41,36,5,0,0,2347.9200134277344,2047.8700065612793,300.0500068664551,0.0,0.0,958.9530843936441,57.26634179092035,5.241666666666666,12.2,0.0,0.0,300.0500068664551,12.8,46.8,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Sleep & Lounge,Bottoms Out,$25-50,5-7 days,31,19,12,0,0,778.9799995422363,478.9799995422363,300.0,0.0,0.0,286.48850031790886,25.128387082007624,5.133826164874552,38.7,0.0,0.0,300.0,38.5,59.8,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Swim,Sheridyn Swim,<$25,not delivered / open,32,17,0,7,8,636.799987792969,338.29999351501476,0.0,139.29999732971197,159.19999694824224,195.139395635773,19.89999961853028,,0.0,21.9,25.0,298.4999942779542,46.9,57.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Underwear,Gregg Homme,<$25,not delivered / open,31,15,0,6,10,571.2400016784668,273.23000049591064,0.0,116.6700029373169,181.33999824523926,147.66418014635303,18.42709682833764,,0.0,19.4,32.3,298.01000118255615,52.2,54.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Tops & Tees,Patty,$25-50,5-7 days,41,32,9,0,0,1299.5299987792969,1001.689998626709,297.8400001525879,0.0,0.0,436.49938044903206,31.695853628763338,5.233841463414635,22.0,0.0,0.0,297.8400001525879,22.9,43.6,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Underwear,Mundo Unico,<$25,not delivered / open,28,14,0,4,10,581.0,284.0,0.0,88.0,209.0,143.76299974136052,20.75,,0.0,14.3,35.7,297.0,51.1,50.6,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Sleep & Lounge,Disney,$25-50,not delivered / open,26,15,0,6,5,708.8000030517578,411.85000228881836,0.0,163.95000076293945,133.0,163.7203003615409,27.26153857891376,,0.0,23.1,19.2,296.95000076293945,41.9,39.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Skirts,Allegra K,<$25,not delivered / open,57,23,0,14,20,521.2999982833862,224.3799991607666,0.0,123.5,173.41999912261963,132.0754098240886,9.145614004971689,,0.0,24.6,35.1,296.91999912261963,57.0,58.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,SEX NIGHT,<$25,3-4 days,37,24,13,0,0,838.0,542.0,296.0,0.0,0.0,256.0690003291238,22.64864864864865,3.1274587087087085,35.1,0.0,0.0,296.0,35.3,47.2,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Intimates,Bali,$25-50,3-4 days,30,22,8,0,0,1044.080005645752,748.0900039672852,295.9900016784668,0.0,0.0,356.33734224823104,34.8026668548584,3.2137499999999997,26.7,0.0,0.0,295.9900016784668,28.3,47.6,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Jeans,Hot Topic,$25-50,3-4 days,28,20,8,0,0,1070.0,776.0,294.0,0.0,0.0,366.26800059754174,38.214285714285715,3.254439484126984,28.6,0.0,0.0,294.0,27.5,47.2,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Underwear,Fruit of the Loom,$25-50,5-7 days,34,24,10,0,0,937.0300045013428,643.0400047302246,293.98999977111816,0.0,0.0,330.72900183405727,27.559706014745377,5.134946895424837,29.4,0.0,0.0,293.98999977111816,31.4,51.4,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Maternity,Three Seasons Maternity,$25-50,3-4 days,31,22,9,0,0,1073.8600006103516,780.920000076294,292.9400005340576,0.0,0.0,431.12030908669396,34.640645180979085,2.9143817204301077,29.0,0.0,0.0,292.9400005340576,27.3,55.2,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Socks,IZOD,<$25,not delivered / open,37,17,0,5,15,543.0499973297119,251.79999923706055,0.0,90.64999961853027,200.5999984741211,102.0843993004769,14.677026954857078,,0.0,13.5,40.5,291.24999809265137,53.6,40.5,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Socks & Hosiery,Harmonie,<$25,not delivered / open,28,9,0,5,14,413.0,123.0,0.0,76.0,214.0,75.01000012457371,14.75,,0.0,17.9,50.0,290.0,70.2,61.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Sweaters,LabelShopper,<$25,not delivered / open,28,12,0,7,9,489.7199935913086,199.87999725341797,0.0,124.92999839782715,164.90999794006348,99.52044875435456,17.489999771118164,,0.0,25.0,32.1,289.8399963378906,59.2,49.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Socks,SockGuy,<$25,not delivered / open,59,34,0,11,14,734.7600030899048,446.2200040817261,0.0,131.25999927520752,157.2799997329712,182.72305088539727,12.453559374405167,,0.0,18.6,23.7,288.5399990081787,39.3,40.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Bslingerie,<$25,5-7 days,39,25,14,0,0,803.6099910736084,516.7499942779541,286.8599967956543,0.0,0.0,244.64771766449738,20.60538438650278,5.220851139601139,35.9,0.0,0.0,286.8599967956543,35.7,47.3,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Intimates,Pettipant,<$25,not delivered / open,36,13,0,11,12,444.0,158.0,0.0,132.0,154.0,71.94000015291385,12.333333333333334,,0.0,30.6,33.3,286.0,64.4,45.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Maternity,Motherhood Maternity,<$25,3-4 days,49,35,14,0,0,948.0399789810181,664.2999849319458,283.73999404907227,0.0,0.0,369.4136306962046,19.347754673082,3.062840136054422,28.6,0.0,0.0,283.73999404907227,29.9,55.6,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Sleep & Lounge,HUE,<$25,not delivered / open,26,13,0,7,6,545.6499938964844,267.2699966430664,0.0,149.27999877929688,129.09999847412112,114.30194817979188,20.98653822678786,,0.0,26.9,23.1,278.37999725341797,51.0,42.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Shorts,O'Neill,$25-50,5-7 days,28,21,7,0,0,1208.400011062622,930.1100082397461,278.290002822876,0.0,0.0,467.9777538209203,43.1571432522365,5.401984126984127,25.0,0.0,0.0,278.290002822876,23.0,50.3,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Socks & Hosiery,Ozone,<$25,not delivered / open,28,10,0,8,10,401.3000030517578,123.45000076293945,0.0,114.5,163.35000228881836,74.68055059958697,14.332142966134208,,0.0,28.6,35.7,277.85000228881836,69.2,60.5,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Accessories,DG Eyewear,<$25,not delivered / open,61,28,0,11,22,558.7400000095367,281.610000371933,0.0,96.65999984741211,180.46999979019165,172.41203057867827,9.15967213130388,,0.0,18.0,36.1,277.12999963760376,49.6,61.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Underwear,Clever,<$25,not delivered / open,27,14,0,9,4,584.0,307.0,0.0,192.5,84.5,164.9539999011904,21.62962962962963,,0.0,33.3,14.8,277.0,47.4,53.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Active,Champion,$25-50,3-4 days,25,17,8,0,0,841.9700012207031,565.1900005340576,276.7800006866455,0.0,0.0,340.69542944385455,33.67880004882812,3.167194444444444,32.0,0.0,0.0,276.7800006866455,32.9,60.3,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Swim,Gotcha,$25-50,not delivered / open,28,17,0,3,8,700.0,425.0,0.0,75.0,200.0,174.99999916180968,25.0,,0.0,10.7,28.6,275.0,39.3,41.2,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Dresses,Wrapper,$25-50,not delivered / open,31,20,0,5,6,775.0,500.0,0.0,125.0,150.0,271.80000074440613,25.0,,0.0,16.1,19.4,275.0,35.5,54.4,No strong proxy signal,Monitor with category dashboard
Men,Sleep & Lounge,Botany 500,<$25,not delivered / open,25,12,0,7,6,534.499990463257,259.79999542236334,0.0,149.29999732971194,125.39999771118168,155.86859758010473,21.379999618530277,,0.0,28.0,24.0,274.6999950408936,51.4,60.0,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Spree,<$25,not delivered / open,26,13,0,2,11,549.7599945068359,275.8899974822998,0.0,41.97999954223633,231.8899974822998,129.67377896097608,21.144615173339844,,0.0,7.7,42.3,273.86999702453613,49.8,47.0,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Underwear,Champion,<$25,not delivered / open,35,20,0,8,7,614.6799926757812,341.8099956512451,0.0,150.93999862670898,121.92999839782715,188.4226574399291,17.56228550502232,,0.0,22.9,20.0,272.86999702453613,44.4,55.1,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Socks,Champion,<$25,not delivered / open,32,14,0,6,12,500.3599967956543,227.77999877929688,0.0,94.79999923706055,177.77999877929688,91.54269902636409,15.636249899864197,,0.0,18.8,37.5,272.5799980163574,54.5,40.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,b.tempt'd by Wacoal,<$25,not delivered / open,32,14,0,5,13,478.0,206.0,0.0,94.0,178.0,101.59500007051975,14.9375,,0.0,15.6,40.6,272.0,56.9,49.3,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Underwear,Nautica,<$25,not delivered / open,28,12,0,8,8,477.0,206.75,0.0,133.5,136.75,104.26174994977191,17.035714285714285,,0.0,28.6,28.6,270.25,56.7,50.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Assets,<$25,not delivered / open,30,14,0,8,8,508.0,238.0,0.0,139.0,131.0,109.33000024035573,16.933333333333334,,0.0,26.7,26.7,270.0,53.1,45.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Maternity,Lamaze,<$25,not delivered / open,26,14,0,4,8,564.0,296.0,0.0,90.0,178.0,164.41599944233894,21.692307692307693,,0.0,15.4,30.8,268.0,47.5,55.5,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Tops & Tees,Samanthas Style Shoppe,<$25,not delivered / open,30,11,0,9,10,423.1000003814697,156.6699995994568,0.0,124.73000144958496,141.69999933242798,69.24446988821096,14.103333346048991,,0.0,30.0,33.3,266.43000078201294,63.0,44.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Active,Champion,$25-50,3-4 days,25,18,7,0,0,943.1199989318848,681.1199989318848,262.0,0.0,0.0,393.6264778484753,37.724799957275394,3.0953333333333335,28.0,0.0,0.0,262.0,27.8,57.8,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Sweaters,The Little Alpaca's House,$25-50,3-4 days,36,28,8,0,0,1196.6400508880615,935.7200412750244,260.9200096130371,0.0,0.0,471.3089006251831,33.240001413557266,3.043016975308642,22.2,0.0,0.0,260.9200096130371,21.8,50.4,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Intimates,Angelina,<$25,not delivered / open,25,11,0,4,10,416.7499942779541,156.8899974822998,0.0,79.95999908447266,179.89999771118164,73.94389883291478,16.669999771118164,,0.0,16.0,40.0,259.8599967956543,62.4,47.1,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Underwear,Hanes,$25-50,3-4 days,45,36,9,0,0,1249.2700023651123,989.6400012969971,259.63000106811523,0.0,0.0,531.977519926719,27.761555608113607,3.0636265432098764,20.0,0.0,0.0,259.63000106811523,20.8,53.8,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Socks,Darn Tough,<$25,not delivered / open,33,19,0,6,8,614.2300071716309,355.59000396728516,0.0,105.88000106811523,152.76000213623047,136.68658105887107,18.61303052035245,,0.0,18.2,24.2,258.6400032043457,42.1,38.4,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Active,Fruit of the Loom,<$25,not delivered / open,25,8,0,7,10,370.0,112.0,0.0,102.0,156.0,62.91599978506565,14.8,,0.0,28.0,40.0,258.0,69.7,56.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Bristols 6,<$25,not delivered / open,31,14,0,10,7,451.0,195.0,0.0,137.0,119.0,92.9300002194941,14.548387096774194,,0.0,32.3,22.6,256.0,56.8,47.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,SEX NIGHT,<$25,5-7 days,37,26,11,0,0,860.0,605.0,255.0,0.0,0.0,287.6830004462972,23.243243243243242,5.031587837837837,29.7,0.0,0.0,255.0,29.7,47.6,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Women,Socks & Hosiery,Betsey Johnson,<$25,not delivered / open,36,20,0,10,6,588.9899997711182,333.98999977111816,0.0,153.0,102.0,207.61205031713732,16.360833326975506,,0.0,27.8,16.7,255.0,43.3,62.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Swim,Bloom's Outlet,<$25,not delivered / open,33,20,0,6,7,656.6699924468994,401.7999954223633,0.0,122.93999862670898,131.92999839782715,233.65477665803377,19.899090680209074,,0.0,18.2,21.2,254.86999702453613,38.8,58.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Socks & Hosiery,Berkshire,<$25,not delivered / open,56,26,0,11,19,487.65000200271606,237.1800022125244,0.0,94.30000042915344,156.1699993610382,143.77165191119298,8.7080357500485,,0.0,19.6,33.9,250.46999979019165,51.4,60.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Tops & Tees,Southpole,$25-50,not delivered / open,25,15,0,4,6,625.0,375.0,0.0,100.0,150.0,165.17500015906987,25.0,,0.0,16.0,24.0,250.0,40.0,44.0,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Men,Underwear,Stacy Adams,$25-50,not delivered / open,28,18,0,5,5,700.0,450.0,0.0,125.0,125.0,241.47499967366457,25.0,,0.0,17.9,17.9,250.0,35.7,53.7,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Underwear,Wolverine,$25-50,not delivered / open,25,15,0,5,5,625.0,375.0,0.0,125.0,125.0,201.9749995553866,25.0,,0.0,20.0,20.0,250.0,40.0,53.9,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Jeans,Wrangler,$25-50,<=2 days,26,20,6,0,0,1106.2300243377686,856.3200168609619,249.91000747680664,0.0,0.0,395.71739826096007,42.54730862837572,1.4581463675213675,23.1,0.0,0.0,249.91000747680664,22.6,46.2,Size/fit/content confidence risk,"Improve size guide, product images, material details"
Men,Sleep & Lounge,Bottoms Out,<$25,not delivered / open,40,22,0,6,12,581.2899971008301,331.79999923706055,0.0,85.21999931335449,164.26999855041504,199.68090028917268,14.532249927520752,,0.0,15.0,30.0,249.48999786376953,42.9,60.2,Backlog or status-update SLA risk,Create processing aging SLA and exception queue
Women,Maternity,QT,<$25,not delivered / open,27,11,0,7,9,419.44000244140625,173.13000106811523,0.0,106.36000061035156,139.95000076293945,94.89753038263441,15.534814905237269,,0.0,25.9,33.3,246.31000137329102,58.7,54.8,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Women,Intimates,Bella,<$25,not delivered / open,43,23,0,9,11,553.8499965667725,307.55999851226807,0.0,110.96999931335449,135.3199987411499,141.9500494850099,12.880232478297033,,0.0,20.9,25.6,246.2899980545044,44.5,46.2,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
Men,Active,Duofold,<$25,not delivered / open,26,13,0,5,8,492.5,246.5,0.0,95.5,150.5,144.45649958273862,18.942307692307693,,0.0,19.2,30.8,246.0,49.9,58.6,Checkout/payment/inventory cancellation friction,"Audit stock sync, payment failure, checkout messaging"
